,Unnamed: 0,id,split,question,effective_year,next_review,false_premise,num_hops,fact_type,source,answer_0,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,note,extended_answer_0,extended_answer_1,extended_answer_2,extended_answer_3,extended_answer_4,extended_answer_5,extended_answer_6,extended_answer_7,extended_answer_8,extended_answer_9
213,213,537,DEV,What is the minimum hourly wage in Tokyo right now?,before 2022,occasionally,False,one-hop,slow-changing,"https://wageindicator.org/salary/minimum-wage/japan#:~:text=Tokyo%20prefecture,%C2%A51%2C113","¥1,113","¥1,113/hour","¥1,113 per hour","1,113",,,,,,,,"The minimum hourly wage in Tokyo right now is ¥1,113.","The minimum hourly wage in Tokyo right now is ¥1,113/hour.","The minimum hourly wage in Tokyo right now is ¥1,113 per hour.","The minimum hourly wage in Tokyo right now is 1,113 yen.",,,,,,
214,214,538,DEV,What is the minimum hourly wage in Massachusetts right now?,before 2022,occasionally,False,one-hop,slow-changing,https://www.mass.gov/info-details/massachusetts-law-about-minimum-wage#:~:text=Effective%20January%201%2C%202023%2C%20the%20minimum%20wage%20is%20%2415.00%C2%A0per%20hour,$15,$15/hour,$15 per hour,15,,,,,,,,The minimum hourly wage in Massachusetts right now is $15.,The minimum hourly wage in Massachusetts right now is $15/hour.,The minimum hourly wage in Massachusetts right now is $15 per hour.,The minimum hourly wage in Massachusetts right now is $15.,,,,,,
215,215,539,DEV,What was the largest acquisition deal of a tech company in history?,before 2022,occasionally,False,one-hop,slow-changing,https://en.wikipedia.org/wiki/Acquisition_of_Activision_Blizzard_by_Microsoft#:~:text=the%20acquisition%20is%20the%20largest%20video%20game%20acquisition%20by%20transaction%20value%20in%20history,Microsoft purchases Activision Blizzard for US$68.7 billion.,,,,,,,,,,,"The largest acquisition deal of a tech company in history was when Microsoft purchased Activision Blizzard for US$68.7 billion, making it a significant milestone in the industry.",,,,,,,,,
216,216,540,DEV,Who is the shortest-serving Prime Minister in the history of the United Kingdom?,before 2022,occasionally,False,one-hop,slow-changing,"https://en.wikipedia.org/wiki/Liz_Truss#:~:text=On%20her%20fiftieth%20day%20in%20office%2C%20she%20stepped%20down%20amid%20a%20government%20crisis%2C%20making%20her%20the%20shortest%2Dserving%20prime%20minister%20in%20British%20history.
https://en.wikipedia.org/wiki/List_of_prime_ministers_of_the_United_Kingdom#Prime_ministers:~:text=Liz%20Truss,50%C2%A0days",Liz Truss,Mary Elizabeth Truss,Elizabeth Truss,,,,,,,,,Liz Truss is the shortest-serving Prime Minister in the history of the United Kingdom.,Mary Elizabeth Truss is the shortest-serving Prime Minister in the history of the United Kingdom.,Elizabeth Truss is the shortest-serving Prime Minister in the history of the United Kingdom.,,,,,,,
217,217,541,DEV,What is the largest armed conflict in Europe since World War II?,before 2022,occasionally,False,one-hop,slow-changing,https://en.wikipedia.org/wiki/Russian_invasion_of_Ukraine#:~:text=creating%20Europe%27s%20largest%20refugee%20crisis%20since%20World%20War%20II,The Russian invasion of Ukraine,,,,,,,,,,,The Russian invasion of Ukraine is considered the largest armed conflict in Europe since World War II.,,,,,,,,,
218,218,542,DEV,Will Will Smith attend the next Academy Awards show?,before 2022,2031-01-01 00:00:00,False,one-hop,slow-changing,https://www.cnn.com/2022/04/08/entertainment/will-smith-academy-sanctions-decision/index.html#:~:text=Actor%20Will%20Smith%20banned%20from%20attending%20Oscars%20for%2010%20years,"No, he is banned from show until 2032.",,,,,,,,,,,"No, Will Smith will not attend the next Academy Awards show because he is banned from the show until 2032.",,,,,,,,,
219,219,543,DEV,How many people from Princeton University have won the Fields Medal? ,before 2022,2026-01-01 00:00:00,False,one-hop,slow-changing,"https://www.princeton.edu/news/2022/07/05/princeton-mathematician-june-huh-awarded-prestigious-fields-medal#:~:text=Huh%20is%20the%20ninth%20Fields%20Medal%20recipient%20from%20the%20Princeton%20faculty.
https://en.wikipedia.org/wiki/Fields_Medal#:~:text=medal.%5B18%5D-,List%20of%20Fields%20medalists,-%5Bedit%5D",9,nine,,,,,,,,,,Nine people from Princeton University have won the Fields Medal.,Nine people from Princeton University have won the Fields Medal.,,,,,,,,
220,220,544,DEV,How old is the oldest planet known to have life on it?,before 2022,occasionally,False,multi-hop,slow-changing,https://en.wikipedia.org/wiki/Age_of_Earth#:~:text=The%20age%20of%20Earth%20is%20estimated%20to%20be%204.54%20%C2%B1%200.05%20billion%20years%20(4.54%20%C3%97%20109%20years%20%C2%B1%201%25).,4.54 billion years,four and a half billion years,4.5 billion years,,,,,,,,,The oldest planet known to have life on it is 4.54 billion years old.,The oldest planet known to have life on it is four and a half billion years old.,The oldest planet known to have life on it is 4.5 billion years old.,,,,,,,
221,221,545,DEV,"Who is the star of the international series ""It's me or the dog"" married to?",before 2022,occasionally,False,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Victoria_Stilwell#Personal_life:~:text=Spouse,Van%20Zeiler",Van Zeiler,,,,,,,,,,,"The star of the international series ""It's me or the dog,"" Van Zeiler, is married to someone.",,,,,,,,,
222,222,546,DEV,Who was the first spouse of the current President of the United States?,before 2022,2025-01-20 00:00:00,False,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Joe_Biden#:~:text=Spouses,Neilia%20Hunter",Neilia Hunter,Neilia Hunter Biden,,,,,,,,,,"The first spouse of the current President of the United States was Neilia Hunter, who unfortunately passed away in a tragic car accident.","The first spouse of the current President of the United States was Neilia Hunter Biden, who unfortunately passed away in a tragic car accident.",,,,,,,,
223,223,547,DEV,How much did the most expensive movie ever made cost?,before 2022,occasionally,False,multi-hop,slow-changing,https://en.wikipedia.org/wiki/List_of_most_expensive_films#:~:text=Star%20Wars%3A%20The%20Force%20Awakens%20officially%20holds%20the%20record%20with%20a%20net%20budget%20of%20%24447%20million%20(although%20it%20is%20possible%20that%20Avatar%3A%20The%20Way%20of%20Water%20costs%20more%20if%20its%20price%20tag%20is%20towards%20the%20upper%2Dend%20of%20its%20reported%20%24350%E2%80%93460%20million%20production%20costs).,$447 million,,,,,,,,,,,The most expensive movie ever made cost $447 million.,,,,,,,,,
224,224,548,DEV,Who is the owner of the account that has the second most-liked Instagram post?,before 2022,occasionally,False,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_most-liked_Instagram_posts#:~:text=December%2018%2C%202022-,2,Chris%20Godfrey,-Photo%20of%20an",Chris Godfrey,,,,,,,,,,,The owner of the account that has the second most-liked Instagram post is Chris Godfrey.,,,,,,,,,
225,225,549,DEV,How many cyclists have won all three of women's cycling Grand Tours equivalents in the same year?,before 2022,occasionally,False,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/UCI_Women%27s_World_Tour#:~:text=Stage%20races-,Grand%20Tour,-Cadel%20Evans%20Great
https://en.wikipedia.org/wiki/Annemiek_van_Vleuten#:~:text=Van%20Vleuten%20has%20won%20all%20three%20of%20women%27s%20cycling%20Grand%20Tours%20equivalents%20%E2%80%93%20winning%20the%20Giro%20Donne%20in%202017%2C%202018%2C%202019%2C%202022%20and%202023%2C%20winning%20the%20inaugural%20Tour%20de%20France%20Femmes%20in%202022%20and%20winning%20La%20Vuelta%20Femenina%20in%202021%2C%202022%2C%202023.",one,one (Annemiek van Vleuten),,,,,,,,,,Only one cyclist has achieved the remarkable feat of winning all three of the women's cycling Grand Tours equivalents in the same year.,Annemiek van Vleuten is the only cyclist who has won all three of the women's cycling Grand Tours equivalents in the same year.,,,,,,,,
226,226,550,DEV,How many public health emergency of international concern declarations have been made by WHO between 2009 and now?,before 2022,,False,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Public_health_emergency_of_international_concern#:~:text=place.%5B1%5D-,Declarations,-%5Bedit%5D",7,seven,,,,,,,,,,"Between 2009 and now, the World Health Organization (WHO) has made a total of 7 public health emergency of international concern declarations.","Between 2009 and now, the World Health Organization (WHO) has made a total of seven public health emergency of international concern declarations.",,,,,,,,
227,227,551,DEV,Who is the latest French player to win the Ballon d'Or?,before 2022,Fall 2024,False,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Ballon_d%27Or#Wins_by_player:~:text=2022-,1st,Karim%20Benzema,-Real%20Madrid",Benzema,Karim Benzema,Karim Mostafa Benzema,,,,,,,,,The latest French player to win the Ballon d'Or is Benzema.,Karim Benzema is the latest French player to win the Ballon d'Or.,The latest French player to win the Ballon d'Or is Karim Mostafa Benzema.,,,,,,,
228,228,552,DEV,What is the title of the first film about the Titanic disaster?,before 2022,,False,one-hop,never-changing,https://en.wikipedia.org/wiki/Saved_from_the_Titanic#:~:text=Premiering%20in%20the%20United%20States%20just%2031%20days%20after%20the%20event%2C%20it%20was%20the%20earliest%20dramatization%20of%20the%20tragedy.,Saved from the Titanic,,,,,,,,,,,"The title of the first film about the Titanic disaster is ""Saved from the Titanic,"" which tells the story of the survivors' experiences.",,,,,,,,,
229,229,553,DEV,How many fantasy novels are there in the Harry Potter series?,before 2022,,False,one-hop,never-changing,"https://en.wikipedia.org/wiki/Harry_Potter#:~:text=Harry%20Potter%20is%20a%20series,School%20of%20Witchcraft%20and%20Wizardry.",7,seven,,,,,,,,,,There are 7 fantasy novels in the Harry Potter series.,There are seven fantasy novels in the Harry Potter series.,,,,,,,,
230,230,554,DEV,Who created Internet Relay Chat?,before 2022,,False,one-hop,never-changing,"https://en.wikipedia.org/wiki/Internet_Relay_Chat#:~:text=IRC%20was%20created%20by%20Jarkko,Department%20of%20Information%20Processing%20Science.",Jarkko Oikarinen,Oikarinen,,,,,,,,,,Jarkko Oikarinen is the person who created Internet Relay Chat.,Oikarinen created Internet Relay Chat.,,,,,,,,
231,231,555,DEV,Who invented the Perceptron?,before 2022,,False,one-hop,never-changing,https://en.wikipedia.org/wiki/Perceptron#:~:text=The%20perceptron%20was%20invented%20in%201943%20by%20Warren%20McCulloch%20and%20Walter%20Pitts.,Warren McCulloch and Walter Pitts,McCulloch and Pitts,,,,,,,,,,"Warren McCulloch and Walter Pitts are the inventors of the Perceptron, a pioneering concept in the field of artificial intelligence and neural networks.","McCulloch and Pitts are the inventors of the Perceptron, a pioneering concept in the field of artificial neural networks.",,,,,,,,
232,232,556,DEV,What is the capital of Costa Rica?,before 2022,,False,one-hop,never-changing,"https://en.wikipedia.org/wiki/San_Jos%C3%A9,_Costa_Rica#:~:text=is%20the%20capital%20and%20largest%20city%20of%20Costa%20Rica",San José,San Jose,,,,,,,,,,The capital of Costa Rica is San José.,The capital of Costa Rica is San Jose.,,,,,,,,
233,233,557,DEV,When did Leo Szilard invent the nuclear chain reaction?,before 2022,,False,one-hop,never-changing,https://en.wikipedia.org/wiki/Leo_Szilard#:~:text=He%20conceived%20the%20nuclear%20chain%20reaction%20in%201933,1933,,,,,,,,,,,"Leo Szilard invented the nuclear chain reaction in 1933, which was a groundbreaking achievement in the field of nuclear physics.",,,,,,,,,
234,234,558,DEV,Who is the founder of Boeing?,before 2022,,False,one-hop,never-changing,https://en.wikipedia.org/wiki/William_E._Boeing#:~:text=He%20founded%20the%20Pacific%20Airplane%20Company%20in%201916%2C%20which%20was%20renamed%20to%20Boeing%20a%20year%20later.,William Edward Boeing,William Boeing,William E. Boeing,,,,,,,,,"The founder of Boeing is William Edward Boeing, who established the company in the early 20th century.","The founder of Boeing is William Boeing, who established the company.","The founder of Boeing is William E. Boeing, who played a pivotal role in establishing the company.",,,,,,,
235,235,559,DEV,Who painted The Starry Night?,before 2022,,False,one-hop,never-changing,https://en.wikipedia.org/wiki/The_Starry_Night#:~:text=The%20Starry%20Night%20(Dutch%3A%20De%20sterrennacht)%20is%20an%20oil%2Don%2Dcanvas%20painting%20by%20the%20Dutch%20Post%2DImpressionist%20painter%20Vincent%20van%20Gogh,Vincent van Gogh,Vincent Willem van Gogh,Van Gogh,,,,,,,,,Vincent van Gogh painted The Starry Night.,Vincent Willem van Gogh painted The Starry Night.,Van Gogh painted The Starry Night.,,,,,,,
236,236,560,DEV,What is the name of the main character in Great Expectations?,before 2022,,False,one-hop,never-changing,https://en.wikipedia.org/wiki/Great_Expectations#:~:text=The%20novel%20is%20a%20Bildungsroman%20and%20depicts%20the%20education%20of%20an%20orphan%20nicknamed%20Pip.,Pip,Philip Pirrip,,,,,,,,,,The name of the main character in Great Expectations is Pip.,"The name of the main character in Great Expectations is Philip Pirrip, also known as Pip.",,,,,,,,
237,237,561,DEV,What airbase is currently the headquarters of United States Forces Japan?,before 2022,,False,one-hop,never-changing,https://en.wikipedia.org/wiki/United_States_Forces_Japan#:~:text=USFJ%20is%20headquartered%20at%20Yokota%20Air%20Base,Yokota Air Base,Yokota Air Base in Tokyo,"Yokota Air Base, Fussa, Western Tokyo",,,,,,,,,"Yokota Air Base is currently the headquarters of United States Forces Japan, serving as a crucial hub for military operations and support in the region.",Yokota Air Base in Tokyo is currently the headquarters of United States Forces Japan.,"Yokota Air Base, located in Fussa, Western Tokyo, is currently the headquarters of United States Forces Japan.",,,,,,,
238,238,562,DEV,What was the name of the university where Meta was founded?,before 2022,,False,one-hop,never-changing,https://en.wikipedia.org/wiki/Mark_Zuckerberg#:~:text=Zuckerberg%20briefly%20attended%20Harvard%20University%2C%20where%20he%20launched%20Facebook%20in%20February%202004%20with%20his%20roommates%20Eduardo%20Saverin%2C%20Andrew%20McCollum%2C%20Dustin%20Moskovitz%20and%20Chris%20Hughes.,Harvard University ,Harvard,,,,,,,,,,Meta was founded at Harvard University.,Meta was founded at Harvard University.,,,,,,,,
239,239,563,DEV,Who played piano in Miles Davis' first quintet?,before 2022,,False,one-hop,never-changing,"https://en.wikipedia.org/wiki/Miles_Davis_Quintet#:~:text=%E2%80%94%20tenor%20saxophone-,Red%20Garland%20%E2%80%94%20piano,-Paul%20Chambers%20%E2%80%94",Red Garland,"William McKinley ""Red"" Garland Jr.",William “Red” Garland,William McKinley Garland Jr.,,,,,,,,Red Garland played piano in Miles Davis' first quintet.,"William McKinley ""Red"" Garland Jr. played piano in Miles Davis' first quintet.","William ""Red"" Garland played piano in Miles Davis' first quintet.",William McKinley Garland Jr. played piano in Miles Davis' first quintet.,,,,,,
240,240,564,DEV,What is the brightest star in the sky?,before 2022,,False,one-hop,never-changing,https://en.wikipedia.org/wiki/Sirius#:~:text=Sirius%20is%20the%20brightest%20star%20in%20the%20night%20sky.,Sirius,,,,,,,,,,,Sirius is the brightest star in the sky.,,,,,,,,,
241,241,565,DEV,Who directed the movie Jaws?,before 2022,,False,one-hop,never-changing,https://en.wikipedia.org/wiki/Jaws_(film)#:~:text=Jaws%20is%20a%201975%20American%20thriller%20film%20directed%20by%20Steven%20Spielberg,Steven Spielberg,Steven Allan Spielberg KBE,,,,,,,,,,Steven Spielberg directed the movie Jaws.,Steven Allan Spielberg KBE directed the movie Jaws.,,,,,,,,
242,242,566,DEV,How many Premier League goals has Paul Scholes scored in his senior career?,before 2022,,False,one-hop,never-changing,"https://en.wikipedia.org/wiki/Paul_Scholes#:~:text=(-,107,-)",107,,,,,,,,,,,Paul Scholes has scored a total of 107 Premier League goals in his senior career.,,,,,,,,,
243,243,567,DEV,What is the city flower of Shanghai?,before 2022,,False,one-hop,never-changing,https://en.wikipedia.org/wiki/Magnolia_denudata#:~:text=It%20is%20the%20official%20city%20flower%20of%20Shanghai.,Magnolia denudata,Yulan magnolia,lilytree,,,,,,,,,"The city flower of Shanghai is Magnolia denudata, which represents the beauty and elegance of the city.",The city flower of Shanghai is the Yulan magnolia.,The city flower of Shanghai is the lilytree.,,,,,,,
244,244,568,DEV,Is the Great Pyramid of Giza one of the New 7 Wonders of the World?,before 2022,,False,one-hop,never-changing,https://en.wikipedia.org/wiki/Wonders_of_the_World#:~:text=The%20Great%20Pyramid%20of%20Giza%E2%80%94part%20of%20the%20Giza%20Pyramids%2C%20the%20only%20remaining%20wonder%20of%20the%20traditional%20Seven%20Wonders%20of%20the%20Ancient%20World%2C%20was%20not%20one%20of%20the%20winners%20announced%20in%202007%20but%20was%20added%20as%20an%20honorary%20candidate.,No,No. It was added as an honorary candidate though.,,,,,,,,,,"No, the Great Pyramid of Giza is not one of the New 7 Wonders of the World.","No, the Great Pyramid of Giza is not one of the New 7 Wonders of the World. However, it was added as an honorary candidate.",,,,,,,,
245,245,569,DEV,Who was the first woman to gain 300 million followers on Instagram?,before 2022,,False,one-hop,never-changing,https://en.wikipedia.org/wiki/Kylie_Jenner#:~:text=In%20January%202022%2C%20Jenner%20became%20the%20first%20woman%20to%20gain%20300%20million%20followers%20on%20the%20social%20network%20service%20Instagram%2C%20surpassing%20the%20previous%20recordholder%2C%20singer%20Ariana%20Grande.,Kylie Jenner,Kylie Kristen Jenner,,,,,,,,,,Kylie Jenner was the first woman to gain 300 million followers on Instagram.,Kylie Kristen Jenner was the first woman to gain 300 million followers on Instagram.,,,,,,,,
246,246,570,DEV,What date was The Lord of the Rings: The Rings of Power (Season 1) premiered on?,before 2022,,False,one-hop,never-changing,"https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Rings_of_Power#:~:text=Amazon%20Prime%20Video-,Release,September%201%2C%202022,-%E2%80%93%0Apresent","Sep 1, 2022","September 1, 2022",1 Sep 2022,1 September 2022,09/1/2022,09-1-2022,1/09/2022,1-09-2022,2022/09/1,2022-09-1,,"The Lord of the Rings: The Rings of Power (Season 1) was premiered on Sep 1, 2022.","The Lord of the Rings: The Rings of Power (Season 1) was premiered on September 1, 2022, marking the highly anticipated release of the new series.","The Lord of the Rings: The Rings of Power (Season 1) was premiered on 1 Sep 2022, marking the highly anticipated release of the new series.",The Lord of the Rings: The Rings of Power (Season 1) was premiered on 1 September 2022.,"The Lord of the Rings: The Rings of Power (Season 1) was premiered on September 1, 2022.","The Lord of the Rings: The Rings of Power (Season 1) was premiered on September 1, 2022.",The Lord of the Rings: The Rings of Power (Season 1) was premiered on 1/09/2022.,The Lord of the Rings: The Rings of Power (Season 1) was premiered on 1-09-2022.,"The Lord of the Rings: The Rings of Power (Season 1) was premiered on September 1, 2022.","The Lord of the Rings: The Rings of Power (Season 1) was premiered on September 1, 2022."
247,247,571,DEV,What city was the first ever to host both the Summer Olympics and Winter Olympics?,before 2022,,False,one-hop,never-changing,https://www.guinnessworldrecords.com/world-records/694622-first-city-to-host-summer-and-winter-olympic-games#:~:text=The%20first%20city%20to%20hold%20Summer%20and%20Winter%20Olympic%20Games%20is%20Beijing%20(China)%2C%20as%20the%20Summer%20Olympic%20Games%20host%20city%20in%202008%20and%20Winter%20Olympic%20Games%20host%20city%20in%202022.,Beijing,"Beijing, China",,,,,,,,,,Beijing was the first city ever to host both the Summer Olympics and Winter Olympics.,"Beijing, China was the first city ever to host both the Summer Olympics and Winter Olympics.",,,,,,,,
248,248,572,DEV,How many episodes of The Lord of the Rings: The Rings of Power season 1 have been released?,before 2022,,False,one-hop,never-changing,"https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Rings_of_Power#Episodes:~:text=1-,8,-September%C2%A01%2C%C2%A02022",8,eight,,,,,,,,,,8 episodes of The Lord of the Rings: The Rings of Power season 1 have been released so far.,Eight episodes of The Lord of the Rings: The Rings of Power season 1 have been released so far.,,,,,,,,
249,249,573,DEV,What killed the student inventor of the Perceptron? ,before 2022,,False,multi-hop,never-changing,"https://en.wikipedia.org/wiki/Perceptron#:~:text=The%20perceptron%20was%20invented%20in%201943%20by%20Warren%20McCulloch%20and%20Walter%20Pitts.
https://en.wikipedia.org/wiki/Walter_Pitts#:~:text=Pitts%20died%20in%201969%20of%20bleeding%20esophageal%20varices%2C%20a%20condition%20usually%20associated%20with%20cirrhosis%20and%20alcoholism.",esophageal varices, alcoholism,cirrhosis,,,,,,,,,"The student inventor of the Perceptron died from esophageal varices, which are enlarged veins in the lower part of the esophagus.",The student inventor of the Perceptron died due to alcoholism.,The student inventor of the Perceptron died from cirrhosis.,,,,,,,
250,250,574,DEV,Which member of The Beatles was born first?,before 2022,,False,multi-hop,never-changing,https://beatlestrivia.com/when-were-the-members-of-the-beatles-born/#:~:text=In%20birth%20order%20(as%20seen%20in%20the%20photo%2C%20L%2DR)%3B%20Ringo%20Starr%20was%20born%20on%20July%207%2C%201940%2C%20John%20Lennon%20on%20October%209%2C%201940%2C%20Paul%20McCartney%20on%20June%2018%2C%201942%2C%20and%20George%20Harrison%20on%20February%2025%2C%201943.,Ringo Starr,R. Starr,Starr,Sir Ringo Starr,Ringo,Sir Richard Starke,Richard Starkey,,,,,"Ringo Starr, who was born on July 7, 1940, was the first member of The Beatles to be born.","Ringo Starr, whose real name is Richard Starkey, was the first member of The Beatles to be born.","Ringo Starr, whose real name is Richard Starkey, was the first member of The Beatles to be born.","Sir Ringo Starr, whose real name is Richard Starkey, was the first member of The Beatles to be born.","Ringo, whose real name is Richard Starkey, was the oldest member of The Beatles.","Sir Richard Starke, who was born first, was not a member of The Beatles.","Richard Starkey, also known as Ringo Starr, was born first among the members of The Beatles.",,,
251,251,575,DEV,Who was the emperor of China when Sweet Dew incident happened?,before 2022,,False,multi-hop,never-changing,"https://en.wikipedia.org/wiki/Sweet_Dew_incident#:~:text=The%20Sweet%20Dew%20incident%20(Chinese,and%20the%20general%20Zheng%20Zhu.",Emperor Wenzong,Emperor Wenzong of the Chinese Tang dynasty,Emperor Wenzong of the Tang dynasty,Emperor Wenzong of Tang,Li Ang,Li Han,,,,,,Emperor Wenzong was the emperor of China when the Sweet Dew incident happened.,Emperor Wenzong of the Chinese Tang dynasty was the emperor of China when the Sweet Dew incident happened.,Emperor Wenzong of the Tang dynasty was the emperor of China when the Sweet Dew incident happened.,Emperor Wenzong of Tang was the emperor of China when the Sweet Dew incident happened.,Li Ang was the emperor of China when the Sweet Dew incident happened.,Li Han was the emperor of China when the Sweet Dew incident happened.,,,,
252,252,576,DEV,Which comedy series won the most recent Primetime Emmy Award for Outstanding Comedy Series?,before 2022,2025-01-01 00:00:00,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Primetime_Emmy_Award_for_Outstanding_Comedy_Series#:~:text=75th)%0A%5B70%5D-,The%20Bear%0A(Season%201),-Joanna%20Calo%2C%20Josh",The Bear (Season 1),The Bear,,,,,,,,,,The Bear (Season 1) won the most recent Primetime Emmy Award for Outstanding Comedy Series.,The Bear won the most recent Primetime Emmy Award for Outstanding Comedy Series.,,,,,,,,
253,253,577,DEV,How many people have been on the International Space Station?,before 2022,frequently,False,one-hop,fast-changing,https://www.nasa.gov/international-space-station/space-station-visitors-by-country/#:~:text=280%20individuals%20representing%2023%20countries%20and%20five%20International%20Partners%20have%20visited%20the%20International%20Space%20Station.,280,,,,,,,,,,,280 people have been on the International Space Station.,,,,,,,,,
254,254,578,DEV,How many people are there in the world?,before 2022,frequently,False,one-hop,fast-changing,"https://www.worldometers.info/world-population/#:~:text=U.N.%20Revision-,Current%20World%20Population,-8%2C071",8.1 billion,,,,,,,,,,,"There are approximately 8.1 billion people in the world, making it a highly populated and diverse global community.",,,,,,,,,
255,255,579,DEV,What institution won the most recent ACM-ICPC World Finals?,before 2022,frequently,False,one-hop,fast-changing,https://icpc.global/worldfinals/results#:~:text=Results%20for%2047th%20ICPC%20World%20Finals,National Research University Higher School of Economics,,,,,,,,,,,"The National Research University Higher School of Economics won the most recent ACM-ICPC World Finals, showcasing their exceptional skills and expertise in computer programming and problem-solving.",,,,,,,,,
256,256,580,DEV,When is the next Lunar New Year?,before 2022,2025-01-29 00:00:00,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Chinese_New_Year#:~:text=Saturday-,2025,29%20Jan,-Snake","Jan 29, 2025","Jan 29, 2025","January 29, 2025",29 Jan 2025,29 January 2025,01/29/2025,29/01/2025,29-01-2025,2025/01/29,2025/01/29,,"The next Lunar New Year is on January 29, 2025.","The next Lunar New Year is on January 29, 2025.","The next Lunar New Year is on January 29, 2025.",The next Lunar New Year is on 29 Jan 2025.,The next Lunar New Year is on 29 January 2025.,"The next Lunar New Year is on January 29, 2025.",The next Lunar New Year is on 29/01/2025.,"The next Lunar New Year is on January 29, 2025.","The next Lunar New Year is on January 29, 2025.","The next Lunar New Year is on January 29, 2025."
257,257,581,DEV,When does this year's Rosh Hashanah start?,before 2022,2025-01-01 00:00:00,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Rosh_Hashanah#:~:text=2024%C2%A0date,nightfall%2C%204%20October","Oct 2, 2024","October 2, 2024",2 Oct 2024,2 October 2024,10/02/2024,10-02-2024,2/10/2024,2-10-2024,2024/10/02,2024-10-02,,"This year's Rosh Hashanah starts on Oct 2, 2024.","This year's Rosh Hashanah starts on October 2, 2024, marking the beginning of the Jewish New Year.",This year's Rosh Hashanah starts on 2 Oct 2024.,This year's Rosh Hashanah starts on 2 October 2024.,"This year's Rosh Hashanah starts on October 2nd, 2024.","This year's Rosh Hashanah starts on October 2nd, 2024.",This year's Rosh Hashanah starts on 2/10/2024.,This year's Rosh Hashanah starts on 2-10-2024.,"This year's Rosh Hashanah starts on October 2nd, 2024.","This year's Rosh Hashanah starts on October 2nd, 2024."
258,258,582,DEV,What won the latest Academy Award for Best Animated Short Film?,before 2022,2025-01-01 00:00:00,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Academy_Award_for_Best_Animated_Short_Film#:~:text=2023%0A(96th),of%20John%20%26%20Yoko",War Is Over! Inspired by the Music of John & Yoko,,,,,,,,,,,War Is Over! Inspired by the Music of John & Yoko won the latest Academy Award for Best Animated Short Film.,,,,,,,,,
259,259,583,DEV,When is the next full moon?,before 2022,2024-06-21 00:00:00,False,one-hop,fast-changing,https://www.farmersalmanac.com/full-moon-dates-and-times#:~:text=The%20next%20full%20Moon%20will%20occur%20on%20Friday%2C%20June%2021%2C%202024,"Jun 21, 2024","June 21, 2024",21 Jun 2024,21 June 2024,06/21/2024,06-21-2024,21/06/2024,21-06-2024,2024/06/21,2024-06-21,,"The next full moon will occur on Jun 21, 2024.","The next full moon will occur on June 21, 2024.",The next full moon will occur on 21 Jun 2024.,The next full moon will occur on 21 June 2024.,The next full moon will occur on 06/21/2024.,"The next full moon will occur on June 21, 2024.",The next full moon will occur on 21/06/2024.,The next full moon will occur on 21-06-2024.,"The next full moon will occur on June 21, 2024.","The next full moon will occur on June 21, 2024."
260,260,584,DEV,What is the next Columbia Pictures film?,before 2022,2024-06-07 00:00:00,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Columbia_Pictures_films_(2020%E2%80%932029)#:~:text=June%207%2C%202024,Ride%20or%20Die",Bad Boys: Ride or Die,,,,,,,,,,,The next Columbia Pictures film is Bad Boys: Ride or Die.,,,,,,,,,
261,261,585,DEV,What month is it?,before 2022,2024-06-01 00:00:00,False,one-hop,fast-changing,https://whatmonthisit.com/,May,,,,,,,,,,,It is currently the month of May.,,,,,,,,,
262,262,586,DEV,What is King Gizzard’s most recent studio album?,before 2022,frequently,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/King_Gizzard_%26_the_Lizard_Wizard_discography#Studio_albums:~:text=13-,The%20Silver%20Cord,-Released%3A%2027%20October",The Silver Cord,,,,,,,,,,,"King Gizzard's most recent studio album is ""The Silver Cord,"" which was released in [insert year if provided in the question].",,,,,,,,,
263,263,587,DEV,"Which state in the U.S. has the highest death rate of COVID-19 since Jan 1, 2020?",before 2022,frequently,False,one-hop,fast-changing,"https://covid.cdc.gov/covid-data-tracker/#maps_deaths-rate-total:~:text=Rate%20per%20100%2C000-,Mississippi,-430.9",Mississippi,,,,,,,,,,,"Mississippi has the highest death rate of COVID-19 since Jan 1, 2020 among all the states in the U.S.",,,,,,,,,
